id;country;designation;points;price;province;region_1;winery
10538;Italy;Donnas;90;25;Northwestern Italy;Valle d'Aosta;Caves Cooperatives de Donnas
10546;Italy;Beyond the Clouds;90;65;Northeastern Italy;Alto Adige;Elena Walch
10547;Italy;Trattman Mazon Riserva;90;45;Northeastern Italy;Alto Adige;Girlan
10549;Italy;Sergio Zenato Riserva;90;40;Lombardy;Lugana;Zenato
10552;Italy;Gravello;89;30;Southern Italy;Val di Neto;Librandi
10554;Italy;Schiava Gentile;89;17;Northeastern Italy;Alto Adige;Peter Zemmer
10600;Italy;La Ferma;87;22;Piedmont;Langhe;Pasquale Pelissero
10601;Italy;I Frati;91;20;Lombardy;Lugana;Cà dei Frati
10628;Italy;Conchiglia;91;22;Lombardy;Lugana;Citari
10631;Italy;Stemmari;87;10;Sicily & Sardinia;Sicilia;Feudo Arancio
10632;Italy;Stemmari;87;9;Sicily & Sardinia;Sicilia;Feudo Arancio
10635;Italy;Altavilla della Corte;87;15;Sicily & Sardinia;Sicilia;Firriato
10642;Italy;Iselis;87;20;Sicily & Sardinia;Isola dei Nuraghi;Argiolas
10643;Italy;Shymer;87;17;Sicily & Sardinia;Sicilia;Baglio di Pianetto
10652;Italy;Angimbé;87;17;Sicily & Sardinia;Sicilia;Cusumano
10671;Italy;Lapaccio;84;14;Southern Italy;Salento;Pasqua
10683;Italy;Extra Dry;85;14;Veneto;Prosecco;Cantine Maschio
10688;Italy;Brut;84;20;Veneto;Prosecco;Cavazza
10689;Italy;Doro Nature;84;25;Veneto;Valdobbiadene Prosecco Superiore;Le Vigne di Alice
10691;Italy;Extra Dry;84;13;Veneto;Prosecco;Nobilissima
10694;Italy;Rive di Ogliano;84;25;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Baldi
10698;Italy;Mirabello;84;11;Veneto;Prosecco;Adria Vini
10702;Italy;Extra Dry;84;10;Veneto;Prosecco;Amore di Amanti
10707;Italy;Prima Cuvée Extra Dry;84;18;Veneto;Valdobbiadene Prosecco Superiore;Bellenda
10729;Italy;50th Anniversary Riserva;91;17;Southern Italy;Salice Salentino;Leone de Castris
10732;Italy;Rocche dell'Annunziata;91;66;Piedmont;Barolo;Mario Gagliasso
10743;Italy;Masseto;95;460;Tuscany;Toscana;Tenuta dell'Ornellaia
10750;Italy;Marchesale;94;80;Tuscany;Toscana;Terre del Marchesato
10753;Italy;Coevo;94;58;Tuscany;Toscana;Cecchi
10754;Italy;Sapaio;94;80;Tuscany;Bolgheri Superiore;Podere Sapaio
10757;Italy;Schidione;94;150;Tuscany;Toscana;Jacopo Biondi-Santi
10758;Italy;Saffredi;94;130;Tuscany;Maremma;Fattoria Le Pupille
10771;Italy;Extra Brut;90;25;Lombardy;Franciacorta;Cola
10778;Italy;Extra Brut;90;67;Lombardy;Franciacorta;Ferghettina
10782;Italy;Brut Emozione;90;37;Lombardy;Franciacorta;Villa
10786;Italy;Millesimato Arcadia;90;42;Lombardy;Franciacorta;Lantieri de Paratico
10793;Italy;Cuvée Annamaria Clementi;90;95;Lombardy;Franciacorta;Ca' del Bosco
10794;Italy;Cuvée Prestige;90;40;Lombardy;Franciacorta;Ca' del Bosco
10795;Italy;Riserva Castelgreve;90;30;Tuscany;Chianti Classico;Castelli del Grevepesa
10800;Italy;Asili Riserva;85;112;Piedmont;Barbaresco;Ca' del Baio
10812;Italy;Riserva;85;25;Piedmont;Barbaresco;Cantina Terre del Barolo
10813;Italy;Colle del Gelso;85;50;Piedmont;Barbaresco;Cascina Saria
10834;Italy;Tulin;90;69;Piedmont;Barbaresco;Pelissero
10838;Italy;Vigna Giaia;90;42;Piedmont;Barbaresco;Pe're Alessandro
10839;Italy;Pajoré;90;55;Piedmont;Barbaresco;Rizzi
10840;Italy;La Rocca e la Pira Riserva;90;100;Piedmont;Barolo;Roagna
10841;Italy;La Rocca e la Pira;90;60;Piedmont;Barolo;Roagna
10842;Italy;Tufo Blu;90;30;Piedmont;Barbaresco;Colle dei Venti
10844;Italy;Monvigliero;90;70;Piedmont;Barolo;Fratelli Alessandria
10845;Italy;Serre;90;65;Piedmont;Barolo;Gianni Gagliardo
10847;Italy;Vigna Cannubi;90;90;Piedmont;Barolo;Barale Fratelli
10849;Italy;Vigna Cerretta;90;112;Piedmont;Barolo;Ca'Romè
10855;Italy;Perlé;91;35;Northeastern Italy;Trento;Ferrari
10856;Italy;Ambrosan;91;88;Veneto;Amarone della Valpolicella Classico;Nicolis
10870;Italy;Flavio Riserva;91;35;Northeastern Italy;Trento;Rotari
10879;Italy;Puer Apuliae;90;60;Southern Italy;Castel del Monte;Rivera
10892;Italy;Percristina;90;120;Piedmont;Barolo;Domenico Clerico
10908;Italy;Private;93;75;Veneto;Valdobbiadene Superiore di Cartizze;Bisol
10910;Italy;Extra Brut Riserva Rosé;93;50;Northeastern Italy;Trento;Maso Martis
10926;Italy;Rolat;93;30;Northeastern Italy;Collio;Raccaro
10940;Italy;Riparosso;86;16;Central Italy;Montepulciano d'Abruzzo;Illuminati Dino
10962;Italy;Basarin;86;40;Piedmont;Barbaresco;Arbéta
10968;Italy;Riserva Famiglia Zingarelli;90;24;Tuscany;Chianti Classico;Rocca delle Macìe
10980;Italy;Vigneto Edoardo;90;60;Central Italy;Montepulciano d'Abruzzo;Cantina Zaccagnini
10981;Italy;Clemente VII Riserva;90;26;Tuscany;Chianti Classico;Castelli del Grevepesa
10984;Italy;Don Antonio;90;41;Sicily & Sardinia;Sicilia;Morgante
10985;Italy;Starderi;90;70;Piedmont;Barbaresco;Olek Bondonio
10986;Italy;Marcarini;90;50;Piedmont;Barbaresco;Pertinace
11000;Italy;Tufoblu;90;32;Piedmont;Barbaresco;Col dei Venti
11004;Italy;Bordini;90;52;Piedmont;Barbaresco;Elvio Cogno
11016;Italy;Pio II;87;16;Tuscany;Chianti;Tenuta Santo Pietro
11022;Italy;Thurner;87;16;Northeastern Italy;Alto Adige;Colterenzio
11027;Italy;Beyond the Clouds;87;65;Northeastern Italy;Alto Adige;Elena Walch
11032;Italy;Dogajolo Rosso;86;14;Tuscany;Toscana;Carpineto
11039;Italy;I Prandi;86;13;Veneto;Soave;Marcato
11041;Italy;Tabbor Selezione;86;18;Northeastern Italy;Friuli Grave;Piera Martellozzo
11044;Italy;Il Margone Gran Selezione;89;50;Tuscany;Chianti Classico;Il Molino di Grace
11048;Italy;Squarcialupi Gran Selezione;89;48;Tuscany;Chianti Classico;La Castellina
11051;Italy;Vigna Bastignano Gran Selezione;89;60;Tuscany;Chianti Classico;Villa Calcinaia
11066;Italy;Cortevecchia Riserva;89;35;Tuscany;Chianti Classico;Principe Corsini
11072;Italy;RS;89;15;Tuscany;Chianti Classico;Badia a Coltibuono
11100;Italy;Summus;91;63;Tuscany;Sant'Antimo;Castello Banfi
11114;Italy;Tufaie;87;15;Veneto;Soave Classico;Bolla
11135;Italy;Sanct Valentin;89;38;Northeastern Italy;Alto Adige;Cantina Produttori San Michele Appiano
11140;Italy;Kastelaz Riserva;89;46;Northeastern Italy;Alto Adige;Elena Walch
11146;Italy;Poggiarelli;89;95;Tuscany;Brunello di Montalcino;La Mannella
11158;Italy;Passion;89;42;Northeastern Italy;Alto Adige;St. Pauls
11218;Italy;Bussia;88;52;Piedmont;Barolo;Silvano Bolmida
11219;Italy;Principe;88;30;Tuscany;Cortona;Stefania Mezzetti
11221;Italy;La Ladra;88;14;Piedmont;Barbera d'Asti Superiore;Tenute dei Vallarino
11230;Italy;Amato;88;13;Tuscany;Cortona;Giannoni Fabbri
11237;Italy;Bricco Rio Sordo;88;18;Piedmont;Barbera d'Alba;Musso
11298;Italy;Dosage Zero;87;55;Lombardy;Franciacorta;Castello Bonomi
11313;Italy;Rosé;87;25;Lombardy;Franciacorta;Contadi Castaldi
11345;Italy;Ben Ryé;93;45;Sicily & Sardinia;Passito di Pantelleria;Donnafugata
11377;Italy;Terre di Orazio Dry;87;18;Southern Italy;Basilicata;Cantina di Venosa
11429;Italy;Sassella Riserva;91;33;Lombardy;Valtellina Superiore;Rainoldi
11434;Italy;Le Difese;91;35;Tuscany;Toscana;Tenuta San Guido
11461;Italy;Massimo Daldin;87;16;Tuscany;Vernaccia di San Gimignano;Cà del Vispo
11463;Italy;Scirè;87;16;Tuscany;Bolgheri;Ceralti
11478;Italy;Alata;87;20;Tuscany;Vernaccia di San Gimignano;Rampa di Fugnano
11481;Italy;Pievi;87;19;Tuscany;Bolgheri;Motta
11521;Italy;Scalabreto 500ml;86;32;Tuscany;Toscana;Morisfarms
11540;Italy;Bricco Asili Bernardot;92;78;Piedmont;Barbaresco;Ceretto
11544;Italy;Baudana;92;62;Piedmont;Barolo;Luigi Baudana
11545;Italy;Riserva;92;84;Piedmont;Barolo;Marchesi di Barolo
11546;Italy;Cannubi;92;100;Piedmont;Barolo;Marchesi di Barolo
11548;Italy;Bricco Rocche Prapó;92;80;Piedmont;Barolo;Ceretto
11553;Italy;Conca;92;88;Piedmont;Barolo;Renato Ratti
11555;Italy;Gallina;92;48;Piedmont;Barbaresco;Ugo Lequio
11579;Italy;Vecchia Modena Premium;91;16;Central Italy;Lambrusco di Sorbara;Cleto Chiarli
11585;Italy;Taranta;83;18;Southern Italy;Salento;Vetrère
11593;Italy;Querido Rosé Frizzante;83;18;Central Italy;Colli Piacentini;Tenuta Villa Tavernago
11595;Italy;Fields Brut;83;12;Veneto;Prosecco;Pizzolato
11596;Italy;La Luna Spago;83;17;Central Italy;Emilia;Cantine Ceci
11599;Italy;Birbet;83;17;Piedmont;Piedmont;Demarie
11607;Italy;Opera 02;83;17;Central Italy;Lambrusco di Modena;Cà Montanari
11609;Italy;Amabile;83;11;Central Italy;Lambrusco di Sorbara;Cantina di Sorbara
11652;Italy;Barilot;87;25;Piedmont;Barbera d'Alba;Manzone
11658;Italy;Ceppitaio;87;25;Tuscany;Val di Cornia Suvereto;Russo
11673;Italy;Casa Boschino;87;17;Tuscany;Toscana;San Fabiano Calcinaia
11676;Italy;Acquagiusta;87;15;Tuscany;Toscana;Tenuta La Badiola
11707;Italy;Rèserve della Contessa;90;22;Northeastern Italy;Alto Adige Terlano;Manincor
11730;Italy;Vigne;90;24;Northeastern Italy;Collio;Zuani
11751;Italy;Villa al Cortile;89;45;Tuscany;Brunello di Montalcino;Piccini
11754;Italy;Ugolforte;89;50;Tuscany;Brunello di Montalcino;Tenuta San Giorgio
11768;Italy;The Drunken Goose;84;11;Tuscany;Toscana;L'Oca Ciuca
11776;Italy;Pettirosso;84;22;Tuscany;Toscana;Fonterenza
11790;Italy;Gombe;87;19;Piedmont;Dogliani;La Fusina
11794;Italy;Ciabot Camerano;87;19;Piedmont;Barbera d'Alba;Marcarini
11820;Italy;La Voliera;88;10;Southern Italy;Puglia;Tenute Girolamo
11834;Italy;Vigna del Gris;88;92;Piedmont;Barolo;Conterno Fantino
11858;Italy;Uniku 500ml;84;26;Sicily & Sardinia;Sicilia;Terre di Giurfo
11859;Italy;Passoro 500ml;84;23;Sicily & Sardinia;Sicilia;Maggio Vini
11882;Italy;Aglianico del Re;90;25;Southern Italy;Irpinia;Feudi di San Gregorio
11883;Italy;Dal Re;90;23;Southern Italy;Irpinia;Feudi di San Gregorio
11904;Italy;Riserva;92;45;Tuscany;Chianti Classico;I Sodi
11905;Italy;Gran Selezione;92;65;Tuscany;Chianti Classico;Lornano
11918;Italy;Riserva;92;86;Tuscany;Brunello di Montalcino;Corte dei Venti
11921;Italy;Riserva;92;72;Tuscany;Brunello di Montalcino;Donna Olga
11923;Italy;Riserva;92;90;Tuscany;Brunello di Montalcino;Fattoria dei Barbi
11924;Italy;Riserva;92;52;Tuscany;Brunello di Montalcino;Fattoria La Lecciaia
11942;Italy;Dolcimèlo;85;12;Southern Italy;Martina;Miali
11943;Italy;Lunalba;85;13;Southern Italy;Salento;Miali
11963;Italy;Vigna Soccorso;91;45;Tuscany;Brunello di Montalcino;Tiezzi
11965;Italy;Villa al Cortile Riserva;91;60;Tuscany;Brunello di Montalcino;Piccini
11966;Italy;Don Tommaso;91;45;Tuscany;Chianti Classico;Principe Corsini Fattoria Le Corti
11968;Italy;Riserva di Fizzano;91;38;Tuscany;Chianti Classico;Rocca delle Macìe
11969;Italy;Ugolforte;91;60;Tuscany;Brunello di Montalcino;Tenuta San Giorgio
11970;Italy;Bellezza;91;35;Tuscany;Toscana;Castello di Gabbiano
12003;Italy;Il Bosco;92;70;Veneto;Amarone della Valpolicella Classico;Cesari
12009;Italy;Riserva di Costasera;92;75;Veneto;Amarone della Valpolicella Classico;Masi
12012;Italy;Monte Fante Riserva;92;90;Veneto;Amarone della Valpolicella Classico;Remo Farina
12019;Italy;Feudo;92;38;Sicily & Sardinia;Etna;Girolamo Russo
12025;Italy;Torre Pieve;92;37;Veneto;Veneto;Tenuta Santa Maria alla Pieve
12033;Italy;Riserva;90;24;Piedmont;Barbaresco;Cantina del Nebbiolo
12034;Italy;Rapet;90;103;Piedmont;Barolo;Ca'Romè
12081;Italy;Integolo;86;18;Tuscany;Toscana;Sada
12098;Italy;Il Guado;86;23;Tuscany;Bolgheri;Poggio alle Querce
12117;Italy;Toc Bas;90;25;Northeastern Italy;Friuli Isonzo;Ronco del Gelso
12122;Italy;Limne;90;18;Lombardy;Lugana;Tenuta Roveglia
12167;Italy;Gran Selezione;91;45;Tuscany;Chianti Classico;Casa Sola
12198;Italy;Poderuccio;86;22;Tuscany;Vino Nobile di Montepulciano;Tenuta Santavenere
12205;Italy;Roggiano;86;15;Tuscany;Morellino di Scansano;Vignaioli del Morellino di Scansano
12210;Italy;Sanice;86;21;Tuscany;Vernaccia di San Gimignano;Cesani
12229;Italy;Rosso del Conte;91;40;Sicily & Sardinia;Sicilia;Tasca d'Almerita
12243;Italy;Cygnus;90;21;Sicily & Sardinia;Sicilia;Tasca d'Almerita
12244;Italy;Nozze d'Oro;90;23;Sicily & Sardinia;Sicilia;Tasca d'Almerita
12245;Italy;Rose di Regaleali;90;11;Sicily & Sardinia;Sicilia;Tasca d'Almerita
12247;Italy;Extra Dry;90;11;Veneto;Prosecco di Conegliano;Canella
12284;Italy;Santo Stefano;94;58;Piedmont;Barbaresco;Castello di Neive
12291;Italy;Cannubi San Lorenzo Ravera;94;95;Piedmont;Barolo;Giuseppe Rinaldi
12295;Italy;Nei Cannubi;94;100;Piedmont;Barolo;Poderi Luigi Einaudi
12298;Italy;Bricco Rocche Brunate;94;88;Piedmont;Barolo;Ceretto
12300;Italy;Vigna Marenca;94;65;Piedmont;Barolo;Luigi Pira
12303;Italy;Montersino;94;45;Piedmont;Barbaresco;Orlando Abrigo
12310;Italy;Prior Brut;87;18;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Bortolomiol
12322;Italy;Cuvée di Boj;87;15;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Valdo
12323;Italy;Oris Cuvée Dry;87;19;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Villa Sandi
12334;Italy;Campanaro;88;34;Southern Italy;Irpinia;Feudi di San Gregorio
12337;Italy;Anthologia;88;30;Southern Italy;Falerno del Massico;Masseria Felicia
12346;Italy;Acquavigna;88;24;Southern Italy;Terre del Volturno;Selvanova
12387;Italy;Castel Giovanelli;87;50;Northeastern Italy;Alto Adige;Kellerei Kaltern Caldaro
12393;Italy;Vigne di Sande;87;13;Veneto;Soave;Villa Canestrari
12397;Italy;Carniga;87;18;Veneto;Soave Classico;Cantina del Castello
12398;Italy;Aristos;87;18;Northeastern Italy;Alto Adige Valle Isarco;Cantina Valle Isarco
12403;Italy;Thurner;87;16;Northeastern Italy;Alto Adige;Colterenzio
12408;Italy;Beyond the Clouds;87;65;Northeastern Italy;Alto Adige;Elena Walch
12412;Italy;Colli Scaligeri;87;22;Veneto;Soave Colli Scaligeri;Sandro de Bruno
12443;Italy;Gricos;87;11;Southern Italy;Aglianico del Vulture;Lucania
12445;Italy;Marsillo;87;17;Piedmont;Moscato d'Asti;Marco Negri
12456;Italy;Brut Metodo Tradizionale Classico;84;24;Piedmont;Piedmont;Banfi
12457;Italy;Spanna Riserva;84;17;Piedmont;Colline Novaresi;Dessilani
12485;Italy;Antale;86;13;Sicily & Sardinia;Sicilia;Natale Verga
12486;Italy;Gran Tiati Gold Vintage;86;35;Southern Italy;Puglia;Teanum
12493;Italy;Sallier de la Tour;86;13;Sicily & Sardinia;Sicilia;Tasca d'Almerita
12505;Italy;I Versi;86;8;Sicily & Sardinia;Sicilia;Fondo Antico
12512;Italy;Naisi;86;22;Sicily & Sardinia;Sicilia;Brugnano
12514;Italy;Aquilae;86;12;Sicily & Sardinia;Sicilia;Viticultori Associati Canicatti
12515;Italy;Vigna di Pettine;86;16;Sicily & Sardinia;Cerasuolo di Vittoria;Maggiovini
12521;Italy;Tre Torri;86;13;Sicily & Sardinia;Carignano del Sulcis;Cantina Santadi
12526;Italy;Saia Grande;86;22;Sicily & Sardinia;Sicilia;Maurigi
12527;Italy;Terrae Dei;86;14;Sicily & Sardinia;Sicilia;Corvo
12528;Italy;Chianta;88;50;Sicily & Sardinia;Etna;Biondi
12531;Italy;Centuno;88;14;Sicily & Sardinia;Sicilia;Canicattì
12539;Italy;Cantodoro;88;13;Sicily & Sardinia;Terre Siciliane;Stemmari
12556;Italy;Puritani Rosso;88;40;Sicily & Sardinia;Etna;Valenti
12559;Italy;Il Giglio;87;10;Sicily & Sardinia;Sicilia;Masseria del Feudo
12567;Italy;Tané;87;50;Sicily & Sardinia;Sicilia;Valle dell'Acate
12583;Italy;Lorlando;87;30;Sicily & Sardinia;Terre Siciliane;Alliata
12591;Italy;Poggio dei Vigneti;86;15;Piedmont;Gavi;Natale Verga
12599;Italy;La Cala;86;12;Sicily & Sardinia;Vermentino di Sardegna;Sella & Mosca
12608;Italy;San Boldo Brut;86;16;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Marsuret
12612;Italy;Ceregio;86;15;Central Italy;Sangiovese di Romagna Superiore;Fattoria Zerbina
12632;Italy;Convento S.S. Annunciata;88;61;Lombardy;Terre di Franciacorta;Bellavista
12633;Italy;Cavalé;88;26;Piedmont;Barbera d'Asti Superiore;Cantine Sant'Agata
12661;Italy;Sur Sur;90;20;Sicily & Sardinia;Sicilia;Donnafugata
12665;Italy;Bràtinis;90;20;Northeastern Italy;Collio;Gradis'ciutta
12721;Italy;Saltner;88;28;Northeastern Italy;Alto Adige;Caldaro
12724;Italy;Riserva;88;33;Northeastern Italy;Alto Adige;Castel Sallegg
12725;Italy;Extreme Metodo Classico;88;28;Northwestern Italy;Valle d'Aosta;Cave du Vin Blanc de Morgex et de la Salle
12726;Italy;Vini Estremi Blanc de Morgex e de La Salle;88;22;Northwestern Italy;Valle d'Aosta;Cave du Vin Blanc de Morgex et de la Salle
12733;Italy;Lis;88;43;Northeastern Italy;Venezia Giulia;Lis Neris
12736;Italy;Rieser St. Magdalener;88;19;Northeastern Italy;Alto Adige;Nals Margreid
12739;Italy;Rollhütt;88;19;Northeastern Italy;Alto Adige;Peter Zemmer
12747;Italy;Le Lodole;85;21;Tuscany;Rosso di Toscana;Bellini
12764;Italy;Borgeri;85;30;Tuscany;Bolgheri;Giorgio Meletti Cavallari
12766;Italy;Squarcialupi Riserva;85;30;Tuscany;Chianti Classico;La Castellina
12774;Italy;Brut;90;24;Northeastern Italy;Trento;Ferrari
12775;Italy;Rosé;90;30;Northeastern Italy;Trento;Ferrari
12786;Italy;Brut Rosé;90;29;Lombardy;Franciacorta;Montenisa
12787;Italy;Brut;90;25;Lombardy;Franciacorta;Montenisa
12797;Italy;Bellamarsilia;88;18;Tuscany;Morellino di Scansano;Poggio Argentiera
12812;Italy;Trabocchetto;88;19;Central Italy;Colline Pescaresi;Talamonti
12816;Italy;Emilio Primo;88;20;Tuscany;Toscana;Terre del Marchesato
12822;Italy;Tre Quarti Riserva;88;30;Tuscany;Morellino di Scansano;Colle Spinello
12826;Italy;Riserva;88;15;Tuscany;Chianti Classico;Castello di Gabbiano
12828;Italy;Campopazzo Riserva;88;27;Tuscany;Chianti Classico;Castello di Monterinaldi
12829;Italy;Riserva;88;29;Tuscany;Chianti Classico;Castello di Monterinaldi
12838;Italy;Monsenese Riserva;88;34;Tuscany;Chianti Classico;San Leonino
12849;Italy;Riserva;88;40;Tuscany;Chianti Classico;Brancaia
12851;Italy;Vigna Casi;88;43;Tuscany;Chianti Classico;Castello di Meleto
12859;Italy;Hekate Passito;91;30;Sicily & Sardinia;Sicilia;Feudo Arancio
12870;Italy;Solamini et Amicis Passito;91;65;Veneto;Veneto;Moletto
12877;Italy;Privilegio;91;35;Southern Italy;Campania;Feudi di San Gregorio
12882;Italy;Syre;91;50;Sicily & Sardinia;Sicilia;COS
12883;Italy;Sàgana;91;35;Sicily & Sardinia;Sicilia;Cusumano
12887;Italy;Quater;91;32;Sicily & Sardinia;Sicilia;Firriato
12888;Italy;Munjebel 7;91;50;Sicily & Sardinia;Etna;Frank Cornelissen
12900;Italy;Burdese;91;42;Sicily & Sardinia;Sicilia;Planeta
12935;Italy;I Progni;90;36;Veneto;Valpolicella Classico Superiore Ripasso;Le Salette
12937;Italy;Vigneto Punta di Villa;90;60;Veneto;Amarone della Valpolicella Classico;Mazzi
12957;Italy;Tignanello;94;105;Tuscany;Toscana;Marchesi Antinori
12984;Italy;Matervitae;84;10;Southern Italy;Puglia;Torrevento
12987;Italy;Santufili;84;62;Southern Italy;Salento;Mocavero
12996;Italy;Puteus Riserva;83;45;Southern Italy;Salice Salentino;Mocavero
13035;Italy;Riserva CampoRe;92;70;Southern Italy;Taurasi;Terredora
13065;Italy;Vigneto Rive Alte Extra Dry;90;16;Veneto;Valdobbiadene Prosecco Superiore;Mongarda
13093;Italy;Rabajà;89;26;Piedmont;Barbaresco;Cascina Luisin
13099;Italy;Rio Sordo Riserva;89;70;Piedmont;Barbaresco;Produttori del Barbaresco
13109;Italy;Sotto Castello di Novello Riserva;89;50;Piedmont;Barolo;Piazzo Armando
13111;Italy;Nervo Fondetta;89;49;Piedmont;Barbaresco;Rizzi
13164;Italy;Campo Santa Lena;83;15;Veneto;Valpolicella Classico;Villa Monteleone
13200;Italy;Simboli;86;13;Northeastern Italy;Trentino;La Vis
13209;Italy;Montefoscarino;86;13;Veneto;Soave Classico;Santa Sofia
13264;Italy;Torriglione;89;60;Piedmont;Barolo;Mario Gagliasso
13280;Italy;Bordini;89;62;Piedmont;Barbaresco;Fontanabianca
13287;Italy;Bugialla Riserva;90;45;Tuscany;Chianti Classico;Fattoria Poggerino
13289;Italy;Agostino Petri Riserva;90;20;Tuscany;Chianti Classico;Castello Vicchiomaggio
13295;Italy;Famiglia Zingarelli;90;15;Tuscany;Chianti Classico;Rocca delle Macìe
13299;Italy;Darno;90;38;Tuscany;Chianti Colli Fiorentini;Tenuta San Vito
13301;Italy;Riserva;90;27;Tuscany;Chianti Classico;Toscolo
13310;Italy;Grandi Annate;90;60;Tuscany;Vino Nobile di Montepulciano;Avignonesi
13312;Italy;Atis;90;70;Tuscany;Toscana;Guado al Melo
13322;Italy;Brut Rosé Metodo Classico;90;22;Italy Other;Vino Spumante;Murgo
13323;Italy;Grumello Riserva;90;34;Lombardy;Valtellina Superiore;Nera
13324;Italy;Sfursat Carlo Negri;90;51;Lombardy;Sforzato di Valtellina;Nino Negri
13330;Italy;Grumello Riserva;90;48;Lombardy;Valtellina Superiore;Rainoldi
13335;Italy;Coronato;90;47;Tuscany;Toscana;Tenuta dei Pianali
13365;Italy;Cè Vanin;92;41;Piedmont;Barbaresco;Rivetto
13370;Italy;Bussia;92;75;Piedmont;Barolo;Tenuta Rocca
13384;Italy;Muncagota Riserva;92;58;Piedmont;Barbaresco;Produttori del Barbaresco
13390;Italy;Gallina;92;45;Piedmont;Barbaresco;Ugo Lequio
13403;Italy;Capitel dei Nicalò;86;20;Veneto;Valpolicella Classico Superiore;Tedeschi
13404;Italy;Corte Majoli;86;16;Veneto;Valpolicella Superiore Ripasso;Tezza
13422;Italy;Villa Donoratico;90;25;Tuscany;Bolgheri;Tenuta Argentiera
13427;Italy;Palpito;90;14;Tuscany;Sant'Antimo;La Colombina
13448;Italy;White Lable;90;35;Tuscany;Colli della Toscana Centrale;I Balzini
13451;Italy;Ugolino;90;60;Central Italy;Sagrantino di Montefalco;Terre de Trinci
13460;Italy;Arborina;93;49;Piedmont;Barolo;Mauro Veglio
13469;Italy;Feudo di Mezzo Il Quadro delle Rose;93;40;Sicily & Sardinia;Etna;Tenuta delle Terre Nere
13470;Italy;Santo Spirito;93;40;Sicily & Sardinia;Etna;Tenuta delle Terre Nere
13474;Italy;Conca;93;80;Piedmont;Barolo;Renato Ratti
13475;Italy;Cirneco;93;45;Sicily & Sardinia;Etna;Terrazze dell'Etna
13489;Italy;Allegracore;93;28;Sicily & Sardinia;Etna;Fattorie Romeo del Castello
13504;Italy;Regaleali;85;10;Sicily & Sardinia;Sicilia;Tasca d'Almerita
13505;Italy;Sallier de la Tour;85;11;Sicily & Sardinia;Sicilia;Tasca d'Almerita
13513;Italy;Rasula;85;12;Sicily & Sardinia;Sicilia;Maggiovini
13514;Italy;Coste all'Ombra;85;24;Sicily & Sardinia;Sicilia;Maurigi
13529;Italy;Riserva;92;60;Southern Italy;Taurasi;Donnachiara
13540;Italy;Gudarrà Riserva;92;45;Southern Italy;Aglianico del Vulture;Bisceglia
13541;Italy;La Firma;92;45;Southern Italy;Aglianico del Vulture;Cantine del Notaio
13573;Italy;Eremo San Quirico;87;50;Southern Italy;Irpinia;Nativ
13577;Italy;Passiata;87;13;Sicily & Sardinia;Terre Siciliane;Stemmari
13581;Italy;Madrigale Dolce Naturale;87;12;Southern Italy;Primitivo di Manduria;Produttori Vini Manduria
13592;Italy;Molino a Vento;87;10;Sicily & Sardinia;Terre Siciliane;Tenute Orestiadi
13598;Italy;Tenuta Ibidini;87;15;Sicily & Sardinia;Sicilia;Valle dell'Acate
13602;Italy;Terra di Vulcano;87;13;Southern Italy;Aglianico del Vulture;Bisceglia
13611;Italy;Nummaria;84;14;Central Italy;Rosso Piceno Superiore;La Canosa
13617;Italy;Lailum;84;22;Central Italy;Rosso Piceno;Fattoria Laila
13624;Italy;Raffa;84;18;Central Italy;Offida Passerina;Clara Marcelli
13628;Italy;Col Fondo;91;15;Northeastern Italy;Colli Trevigiani;Mongarda
13629;Italy;Le Sponde;91;43;Veneto;Recioto di Soave Classico;Coffele
13657;Italy;Zeta Dry;86;17;Veneto;Prosecco di Conegliano;Zardetto
13659;Italy;Lunetta;86;11;Italy Other;Italy;Cavit
13674;Italy;Brut;86;13;Veneto;Prosecco di Conegliano e Valdobbiadene;Carmina
13675;Italy;Extra Dry;86;13;Veneto;Prosecco di Conegliano e Valdobbiadene;Carmina
13677;Italy;Hi!;86;13;Veneto;Prosecco di Valdobbiadene;La Riva dei Frati
13678;Italy;Cruner Dry;86;17;Veneto;Prosecco di Conegliano e Valdobbiadene;Le Colture
13699;Italy;Casal di Serra Vecchie Vigne;90;35;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;Umani Ronchi
13715;Italy;Villa Bucci Rosso;90;65;Central Italy;Rosso Piceno;Bucci
13721;Italy;Federico II A.D. 1194;90;26;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;Montecappone
13757;Italy;Caleido;83;16;Southern Italy;Salento;Jorche
13762;Italy;Marangi;83;16;Southern Italy;Salento;Tenute Mater Domini
13773;Italy;Marangi;82;16;Southern Italy;Salento;Tenute Mater Domini
13814;Italy;Riserva;85;12;Southern Italy;Salice Salentino;Leone de Castris
13816;Italy;Zuc di Volpe;85;38;Northeastern Italy;Colli Orientali del Friuli;Volpe Pasini
13821;Italy;Riserva;84;26;Tuscany;Chianti Classico;Villa Cerna
