id;country;designation;points;price;province;region_1;winery
108825;Italy;Tenuta del Cavaliere;87;18;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;Marchetti
108837;Italy;Frauenrigl;87;24;Northeastern Italy;Alto Adige;Cantina Produttori Cortaccia
108839;Italy;Bussia;87;60;Piedmont;Barolo;Stroppiana
108847;Italy;Terre di Val Bona;87;10;Central Italy;Verdicchio di Matelica;Belisario
108878;Italy;Vigna Rapet;88;112;Piedmont;Barolo;Ca'Romè
108879;Italy;Rabajà;88;40;Piedmont;Barbaresco;Cascina Luisin
108885;Italy;Costa Grimaldi;88;105;Piedmont;Barolo;Poderi Luigi Einaudi
108886;Italy;Vigna Rionde;88;60;Piedmont;Barolo;Roagna
108892;Italy;Maria di Brün;88;95;Piedmont;Barbaresco;Ca'Romè
108901;Italy;Brut;85;15;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Terre di San Venanzio Fortunato
108902;Italy;Extra Dry;85;15;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Terre di San Venanzio Fortunato
108904;Italy;Ottocentonero;84;13;Central Italy;Lambrusco dell'Emilia;Albinea Canali
108909;Italy;Brognoligo;84;10;Veneto;Soave Classico;Cecilia Beretta
108911;Italy;Tramontana;84;10;Veneto;Veneto;Conselve
108918;Italy;Extra Dry;84;11;Veneto;Prosecco;Stella Mia
108923;Italy;I Prandi;84;11;Veneto;Soave;Marcato
108924;Italy;Concerto;84;22;Central Italy;Lambrusco Reggiano;Medici Ermete
108926;Italy;Brut;84;16;Veneto;Prosecco Treviso;Zardetto
108960;Italy;Lurens;85;60;Piedmont;Barbaresco;La Bioca
108987;Italy;Almerita Brut;88;56;Sicily & Sardinia;Contea di Sclafani;Tasca d'Almerita
109004;Italy;Brut Rosé;88;20;Piedmont;Nebbiolo d'Alba;Josetta Saffirio
109015;Italy;Brut 25;88;30;Lombardy;Franciacorta;Fratelli Berlucchi
109022;Italy;Sanct Valentin;87;28;Northeastern Italy;Alto Adige;St. Michael-Eppan
109030;Italy;Sassoalloro;87;30;Tuscany;Toscana;Biondi Santi
109033;Italy;Cum Laude;87;35;Tuscany;Sant'Antimo;Castello Banfi
109047;Italy;Gaso;93;61;Veneto;Amarone della Valpolicella Classico;San Rustico
109050;Italy;Ambrosan;93;88;Veneto;Amarone della Valpolicella Classico;Nicolis
109060;Italy;Fratta;93;100;Veneto;Veneto;Maculan
109081;Italy;Masianco;87;16;Northeastern Italy;Delle Venezie;Masi
109093;Italy;Clemente VII Riserva;88;34;Tuscany;Chianti Classico;Castelli del Grevepesa
109114;Italy;Brut Vintage;88;35;Lombardy;Franciacorta;Fratelli Berlucchi
109125;Italy;C'Incanta;86;40;Central Italy;Trebbiano d'Abruzzo;Cantina Tollo
109126;Italy;Malvasia Frizzante Sfacciata;86;23;Central Italy;Colli Piacentini;Castello di Luzzano
109138;Italy;Serra Lori;86;16;Sicily & Sardinia;Isola dei Nuraghi;Argiolas
109158;Italy;Morone;90;24;Tuscany;Vino Nobile di Montepulciano;Gabriele Valeriani
109191;Italy;Riserva;90;39;Northeastern Italy;Collio;Russiz Superiore
109204;Italy;Vinnae;90;34;Northeastern Italy;Venezia Giulia;Jermann
109248;Italy;Piancastelli;86;75;Southern Italy;Terre del Volturno;Terre del Principe
109253;Italy;Rosso;86;13;Sicily & Sardinia;Terre Siciliane;Corvo
109254;Italy;Poggionotte;86;16;Sicily & Sardinia;Terre Siciliane;Di Giovanna
109257;Italy;Terre di Rivolta Riserva;86;55;Southern Italy;Aglianico del Taburno;Fattoria La Rivolta
109291;Italy;Slatnik;91;43;Northeastern Italy;Venezia Giulia;Radikon
109335;Italy;Messorio;96;315;Tuscany;Toscana;Le Macchiole
109408;Italy;Excelsus;97;81;Tuscany;Toscana;Castello Banfi
109409;Italy;Galatrona;97;134;Tuscany;Toscana;Fattoria Petrolo
109418;Italy;Dedicato a Walter;95;90;Tuscany;Toscana;Poggio al Tesoro
109455;Italy;Bricco Boschis;95;80;Piedmont;Barolo;Cavallotto
109462;Italy;Pajorè;95;59;Piedmont;Barbaresco;Rizzi
109467;Italy;Cannubi;95;90;Piedmont;Barolo;Damilano
109470;Italy;Black Label;95;90;Piedmont;Carema;Ferrando
109471;Italy;Brunate;95;135;Piedmont;Barolo;Giuseppe Rinaldi
109475;Italy;Riserva;89;125;Piedmont;Barolo;Mario Gagliasso
109486;Italy;Cerretta;89;103;Piedmont;Barolo;Ca'Romè
109490;Italy;Briccotto;89;250;Piedmont;Barolo;Domenico Clerico
109492;Italy;MunJebel 9 VA;89;64;Italy Other;Vino da Tavola;Frank Cornelissen
109493;Italy;Susucaru;89;40;Italy Other;Vino da Tavola;Frank Cornelissen
109498;Italy;Lurei;88;24;Piedmont;Barbera d'Asti Superiore;Il Falchetto
109504;Italy;Sovrana;88;23;Piedmont;Barbera d'Alba;Beni di Batasiolo
109506;Italy;Gramera Alta;88;16;Piedmont;Barbera d'Alba;Cascina Chicco
109512;Italy;Ascheri;88;60;Piedmont;Barolo;Ellena
109539;Italy;Amfora;94;120;Northeastern Italy;Venezia Giulia;Gravner
109553;Italy;Anfora Breg;93;120;Northeastern Italy;Venezia Giulia;Gravner
109566;Italy;Roncathe;85;15;Veneto;Soave;Corte Moschina
109573;Italy;Atagis;85;25;Northeastern Italy;Mitterberg;Loacker
109574;Italy;S. Carlo;85;45;Veneto;Montello e Colli Asolani;Case Paolin
109601;Italy;Torre dei Venti;87;25;Sicily & Sardinia;Erice;Fazio
109602;Italy;Vuaria;87;28;Sicily & Sardinia;Monreale;Feudo Disisa
109603;Italy;Rosato;87;38;Sicily & Sardinia;Etna;Girolamo Russo
109608;Italy;Rosso;87;13;Sicily & Sardinia;Terre Siciliane;Colosi
109613;Italy;Rina Ianca;87;15;Sicily & Sardinia;Terre Siciliane;Feudo di Santa Tresa
109615;Italy;Maharis;87;45;Sicily & Sardinia;Sicilia;Feudo Maccari
109617;Italy;Cavanera Ripa di Scorciavacca Bianco;87;33;Sicily & Sardinia;Etna;Firriato
109644;Italy;Casa delle Colonne Brut Riserva;88;75;Lombardy;Franciacorta;Fratelli Berlucchi
109645;Italy;Freccianera Saten;88;45;Lombardy;Franciacorta;Fratelli Berlucchi
109663;Italy;Mariacristina Pas Dosé Metodo Classico;88;19;Lombardy;Oltrepò Pavese;De Filippi
109680;Italy;Carolina Marengo;85;30;Sicily & Sardinia;Sicilia;Feudi del Pisciotto
109689;Italy;Orpheus Rosso;85;34;Sicily & Sardinia;Etna;Scilio
109692;Italy;Rosematte;85;17;Sicily & Sardinia;Sicilia;Le Casematte
109707;Italy;Tirso;88;27;Tuscany;Rosso di Montalcino;Villa Le Prata
109713;Italy;Fossolupaio;88;18;Tuscany;Rosso di Montepulciano;Bindella
109734;Italy;50th Vintage Riserva;89;16;Southern Italy;Salice Salentino;Leone de Castris
109742;Italy;Tre Saggi;89;19;Central Italy;Montepulciano d'Abruzzo;Talamonti
109744;Italy;San Calisto;89;40;Central Italy;Montepulciano d'Abruzzo;Valle Reale
109760;Italy;La Marega;93;92;Veneto;Amarone della Valpolicella Classico;Le Salette
109788;Italy;Cashmere passito;91;55;Northeastern Italy;Alto Adige;Elena Walch
109803;Italy;Satèn;91;34;Lombardy;Franciacorta;Quadra
109810;Italy;Castelline;87;23;Northeastern Italy;Garda Classico;Costaripa
109814;Italy;Brunet;87;26;Piedmont;Barbera d'Alba;Fontanabianca
109820;Italy;Icóna;87;12;Veneto;Piave;Astoria
109822;Italy;Vigna del Mandorlo;87;19;Piedmont;Dolcetto d'Alba;Azienda Agricola Cogno
109823;Italy;Barabane;87;16;Veneto;Piave;Bonotto delle Tezze
109844;Italy;Pizzaguerra;96;35;Piedmont;Lessona;Colombera & Garella
109849;Italy;Sassella Vigna Regina Riserva;96;105;Lombardy;Valtellina Superiore;Arpepe
109857;Italy;Bacca Bianca Tenuta di Budonetto;86;15;Sicily & Sardinia;Sicilia;Maurigi
109860;Italy;Regaleali Le Rose;86;13;Sicily & Sardinia;Sicilia;Tasca d'Almerita
109865;Italy;Kue;86;20;Sicily & Sardinia;Sicilia;Brugnano
109866;Italy;Lunario;86;28;Sicily & Sardinia;Sicilia;Brugnano
109868;Italy;Terre di Ginestra;86;15;Sicily & Sardinia;Sicilia;Calatrasi
109869;Italy;La Bambina;86;15;Sicily & Sardinia;Sicilia;Cantine Barbera
109871;Italy;Terrae Dei;86;14;Sicily & Sardinia;Sicilia;Corvo
109873;Italy;Calanìca Grillo-Viognier;86;13;Sicily & Sardinia;Sicilia;Duca di Salaparuta
109879;Italy;Il Giglio;86;17;Sicily & Sardinia;Sicilia;Masseria del Feudo Grottarossa
109881;Italy;Damis;86;19;Sicily & Sardinia;Sicilia;Mineo Family Vineyards
109882;Italy;Fondo Filara;86;15;Sicily & Sardinia;Sicilia;Nicosia
109884;Italy;Rubrato;89;19;Southern Italy;Irpinia;Feudi di San Gregorio
109885;Italy;Terra di Lavoro;89;90;Southern Italy;Campania;Galardi
109907;Italy;Kaid Vendemmia Tardiva;89;30;Sicily & Sardinia;Sicilia;Alessandro di Camporeale
109909;Italy;Lacrimarosa;89;20;Southern Italy;Irpinia;Mastroberardino
109914;Italy;Cannubi;93;105;Piedmont;Barolo;Michele Chiarlo
109915;Italy;Valferana;93;80;Piedmont;Gattinara;Nervi
109916;Italy;Vigna Cristiana;93;55;Piedmont;Boca;Podere ai Valloni
109925;Italy;Pajè Riserva;93;58;Piedmont;Barbaresco;Produttori del Barbaresco
109987;Italy;Kreos Negroamaro;89;13;Southern Italy;Salento;Castello Monaci
109994;Italy;Shamaris;89;24;Sicily & Sardinia;Sicilia;Cusumano
110004;Italy;Rocche di Castiglione;92;95;Piedmont;Barolo;Brovia
110009;Italy;Sistaglia;92;60;Piedmont;Barolo;Deltetto
110023;Italy;Riserva;92;90;Piedmont;Barolo;Bersano
110038;Italy;Riserva;93;93;Tuscany;Brunello di Montalcino;Caparzo
110041;Italy;Riserva;93;133;Tuscany;Brunello di Montalcino;Donatella Cinelli Colombini
110044;Italy;Sei Gran Selezione;92;45;Tuscany;Chianti Classico;Querceto di Castellina
110060;Italy;Gravisano Passito;89;35;Southern Italy;Murgia;Botromagno
110061;Italy;Brut Arcadia Rosé;89;45;Lombardy;Franciacorta;Lantieri de Paratico
110062;Italy;Brut Rosé;89;31;Lombardy;Franciacorta;Quadra
110063;Italy;Brut Talento;89;14;Northeastern Italy;Trento;Rotari
110064;Italy;Rosé Brut Talento;89;14;Northeastern Italy;Trentino;Rotari
110074;Italy;Riserva Talento;89;18;Northeastern Italy;Trentino;Rotari
110075;Italy;Brut;89;25;Lombardy;Franciacorta;Contadi Castaldi
110111;Italy;Mandrielle;89;36;Tuscany;Sant'Antimo;Castello Banfi
110112;Italy;La Corte;89;46;Tuscany;Colli della Toscana Centrale;Castello di Querceto
110113;Italy;Sonoro;89;50;Tuscany;Toscana;Ceralti
110114;Italy;Alfeo;89;40;Tuscany;Bolgheri;Ceralti
110120;Italy;Colle dei Mandorli;89;35;Tuscany;Toscana;Tenuta San Vito
110125;Italy;Poggio de' Colli;89;55;Tuscany;Toscana;Piaggia
110128;Italy;Vigna del Trovatore;89;55;Tuscany;Toscana;Terra d'Arcoiris
110129;Italy;Piano del Cipresso;89;44;Tuscany;Toscana;Terrabianca
110133;Italy;L'O;89;39;Tuscany;Toscana;Argiano
110135;Italy;Subertum;89;40;Tuscany;Val di Cornia Suvereto;Ambrosini Lorella
110148;Italy;Vriccio;86;20;Southern Italy;Puglia;Antica Enotria
110150;Italy;Isula;86;15;Sicily & Sardinia;Sicilia;Caruso & Minini
110154;Italy;Anarkos;86;14;Southern Italy;Puglia;Racemi
110162;Italy;Messapia;86;16;Southern Italy;Salento;Leone de Castris
110167;Italy;I Tratturi;86;11;Southern Italy;Puglia;Feudi di San Marzano
110170;Italy;Rombone;92;59;Piedmont;Barbaresco;Luigi Oddero & Figli
110199;Italy;Fiulot;87;15;Piedmont;Barbera d'Asti;Prunotto
110205;Italy;Monte Aribaldo;87;20;Piedmont;Dolcetto d'Alba;Tenute Cisa Asinari dei Marchesi di Gresy
110209;Italy;Martinette;87;14;Piedmont;Barbera d'Asti Superiore;Alfonso Boeri
110213;Italy;Quattro Fratelli;87;14;Piedmont;Barbera d'Alba;Boroli
110217;Italy;La Gamberaja;87;35;Piedmont;Barbera d'Alba;Ca'Romè
110218;Italy;Rossana;87;25;Piedmont;Dolcetto d'Alba;Ceretto
110265;Italy;Tre Saggi;90;20;Central Italy;Montepulciano d'Abruzzo;Talamonti
110269;Italy;Colle dei Marmi;90;45;Central Italy;Lazio;Le Rose
110301;Italy;Castagnolo;87;18;Central Italy;Orvieto Classico Superiore;Barberani
110307;Italy;Riserva di Fizzano Single Vineyard Gran Selezione;91;38;Tuscany;Chianti Classico;Rocca delle Macìe
110310;Italy;Zebras;91;90;Tuscany;Brunello di Montalcino;Villa I Cipressi
110314;Italy;Trefiano Riserva;91;55;Tuscany;Carmignano;Capezzana
110340;Italy;Quercione Riserva;90;115;Tuscany;Brunello di Montalcino;Campogiovanni
110356;Italy;Passion Riserva;90;45;Northeastern Italy;Alto Adige;St. Pauls
110357;Italy;Passion Riserva;90;45;Northeastern Italy;Alto Adige;St. Pauls
110359;Italy;Rachtl Riserva;90;95;Northeastern Italy;Alto Adige;Tiefenbrunner
110388;Italy;La Mossa;89;27;Lombardy;Valtellina Superiore;La Perla Marco Triacca
110389;Italy;Riserva;89;19;Central Italy;Montepulciano d'Abruzzo;La Quercia
110390;Italy;Vigna Trinità;89;25;Piedmont;Roero;Malvirà
110393;Italy;Sassella Le Tense;89;35;Lombardy;Valtellina Superiore;Nino Negri
110394;Italy;Bricco Rocca;89;50;Piedmont;Barolo;Olivero
110404;Italy;Rosso;87;21;Sicily & Sardinia;Salina;Hauner
110410;Italy;Ciàfu;87;10;Sicily & Sardinia;Menfi;Marilena Barbera
110416;Italy;Estate Grown Sustainably Farmed;87;10;Sicily & Sardinia;Sicilia;Stemmari
110419;Italy;Batù;87;25;Piedmont;Barbaresco;Cantine Povero
110420;Italy;Narin;87;60;Piedmont;Barbaresco;Carlo Giacosa
110428;Italy;Pancole;88;14;Tuscany;Vernaccia di San Gimignano;Cesani
110437;Italy;Le Stinche Riserva;88;50;Tuscany;Chianti Classico;Fattoria di Lamole
110438;Italy;San Giuseppe;88;16;Tuscany;Morellino di Scansano;Fattoria Mantellassi
110439;Italy;Balla La Vecchia;88;15;Tuscany;Toscana;Fattoria San Felo
110449;Italy;Tre Quarti Riserva;88;30;Tuscany;Morellino di Scansano;Colle Spinello
110461;Italy;Villa Torre;88;14;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;Tenuta di Tavignano
110478;Italy;Luigi Ghislieri;88;35;Central Italy;Verdicchio dei Castelli di Jesi;Colonnara
110485;Italy;Riserva Sassi Neri;88;35;Central Italy;Conero;Fattoria Le Terrazze
110490;Italy;Feudo Rosso;93;58;Sicily & Sardinia;Etna;Girolamo Russo
110524;Italy;Campore Riserva;90;40;Southern Italy;Taurasi;Terredora
110555;Italy;Ludi;87;65;Central Italy;Offida Rosso;Velenosi
110560;Italy;Calcare;87;24;Central Italy;Marche;Conte Leopardi
110561;Italy;Castelverde;87;19;Central Italy;Verdicchio dei Castelli di Jesi;Conte Leopardi
110578;Italy;Vipra Bianca;86;14;Central Italy;Umbria;Bigi
110587;Italy;Thea;86;21;Central Italy;Rubicone;Tre Monti
110591;Italy;Bianco Fiordaliso;86;12;Central Italy;Umbria;Roccafiore
110617;Italy;Heba;90;20;Tuscany;Morellino di Scansano;Fattoria di Magliano
110620;Italy;Torcalvano;90;27;Tuscany;Vino Nobile di Montepulciano;Folonari
110625;Italy;I Quadri;90;39;Tuscany;Vino Nobile di Montepulciano;Bindella
110629;Italy;Il Solatio Gran Selezione;90;89;Tuscany;Chianti Classico;Castello d'Albola
110630;Italy;Riserva di Famiglia;90;35;Tuscany;Chianti Classico;Cecchi
110639;Italy;Maso delle Rose;88;43;Northeastern Italy;Alto Adige;Josef Weger
110644;Italy;Palazzo della Torre;88;20;Veneto;Veronese;Allegrini
110647;Italy;Bricco dei Merli;88;23;Piedmont;Barbera d'Alba;Azienda Agricola Cogno
110650;Italy;Campofiorin;88;19;Veneto;Rosso del Veronese;Masi
110651;Italy;Brut;88;30;Lombardy;Franciacorta;Ronco Calino
110652;Italy;Santomè;88;35;Veneto;Piave;Tenuta Santomè
110656;Italy;Ginestra;90;100;Piedmont;Barolo;Seghesio
110689;Italy;Gaso;90;59;Veneto;Amarone della Valpolicella Classico;San Rustico
110698;Italy;EBB Extra Brut;90;49;Lombardy;Franciacorta;Il Mosnel
110699;Italy;Pergole Vece Riserva;90;151;Veneto;Amarone della Valpolicella Classico;Le Salette
110717;Italy;Riserva;89;45;Tuscany;Chianti Classico;Vignavecchia
110722;Italy;Il Poggiale Riserva;89;35;Tuscany;Chianti Classico;Castellare di Castellina
110723;Italy;Vigna Casi Riserva;89;43;Tuscany;Chianti Classico;Castello di Meleto
110731;Italy;Capatosta;89;32;Tuscany;Morellino di Scansano;Poggio Argentiera
110738;Italy;Villa Montignana Riserva;89;40;Tuscany;Chianti Classico;Coli
110745;Italy;Antica Casa;84;16;Piedmont;Casorzo;Ricossa
110746;Italy;Lounge;84;13;Veneto;Veneto;Astoria
110748;Italy;Il Rosso;84;16;Italy Other;Italy;Risata
110758;Italy;Evviva Stella Mia;84;11;Piedmont;Moscato d'Asti;Morando
110759;Italy;Despina;84;23;Central Italy;Emilia;Quarticello
110769;Italy;Riserva;85;15;Tuscany;Chianti;L'Oca Ciuca
110776;Italy;Tomaiolo Riserva;85;15;Tuscany;Chianti Classico;Castellani
110806;Italy;Lu Patri;90;45;Sicily & Sardinia;Sicilia;Baglio del Cristo di Campobello
110830;Italy;Cavanera Rovo delle Coturnie Rosso;92;38;Sicily & Sardinia;Etna;Firriato
110833;Italy;San Lorenzo Rosso;92;58;Sicily & Sardinia;Etna;Girolamo Russo
110837;Italy;Bianco;92;20;Sicily & Sardinia;Etna;Tenuta delle Terre Nere
110840;Italy;SP 68;92;30;Sicily & Sardinia;Terre Siciliane;Occhipinti
110850;Italy;Toari Brut;87;20;Veneto;Veneto;Domenico Cavazza
110867;Italy;Perle di Piera Blue Pearl;87;20;Veneto;Prosecco;Piera Martellozzo
110876;Italy;Daunia;87;17;Southern Italy;Puglia;Antica Enotria
110878;Italy;Costalunga;87;18;Piedmont;Barbera d'Asti Superiore;Bersano
110894;Italy;Crocera;87;12;Piedmont;Barbera d'Asti Superiore;Il Cascinone
110896;Italy;Cursus Vitae;86;18;Piedmont;Barbera d'Asti;CarlindePaolo
110897;Italy;Roccanera;86;16;Piedmont;Barbera d'Asti Superiore;Cascina Radice
110902;Italy;Bricco di Neive Riserva;86;78;Piedmont;Barbaresco;Dante Rivetti
110907;Italy;Ausario;86;40;Piedmont;Barbaresco;Molino
110986;Italy;Vento;84;8;Southern Italy;Puglia;Teanum
110987;Italy;12 e Mezzo;84;12;Southern Italy;Salento;Varvaglione
110989;Italy;Singan;84;20;Veneto;Soave;Adalia
111026;Italy;Mille e Una Notte;93;80;Sicily & Sardinia;Contessa Entellina;Donnafugata
111047;Italy;Vento Teso;87;23;Tuscany;Toscana;Terre di Talamo
111048;Italy;Carillon;87;30;Tuscany;Rosso di Montalcino;Vini Italiani da Sogno
111050;Italy;Poggio Argentato;87;20;Tuscany;Toscana;Fattoria Le Pupille
111058;Italy;Pertimali;87;55;Tuscany;Brunello di Montalcino;Livio Sassetti
111069;Italy;Centive;87;16;Piedmont;Moscato d'Asti;Tenuta Olim Bauda
111083;Italy;Poggio Servale;88;15;Tuscany;Chianti Classico;Castello di Radda
111091;Italy;Calcinaia;88;19;Tuscany;Chianti Classico;San Fabiano
111095;Italy;Riserva;88;32;Tuscany;Vino Nobile di Montepulciano;Fanetti - Tenuta S. Agnese
111101;Italy;Riserva;88;23;Tuscany;Chianti Rufina;Fattoria di Basciano
111102;Italy;Ludiè;88;80;Tuscany;Chianti Rufina;Fattoria Lavacchio
111109;Italy;Lastricato Riserva;88;25;Tuscany;Chianti Rufina;Castello del Trebbio
111118;Italy;Poggio ai Grilli Riserva;88;18;Tuscany;Chianti;Tenuta San Jacopo
111120;Italy;Podere Le Caggiole;88;28;Tuscany;Vino Nobile di Montepulciano;Tiberini
111123;Italy;Messaggero;88;35;Tuscany;Vino Nobile di Montepulciano;Montemercurio
111154;Italy;Helichrysum;94;55;Tuscany;Brunello di Montalcino;San Polino
111173;Italy;Ombrone;93;68;Tuscany;Sant'Antimo;Cupano
111217;Italy;Trentaquattro34;88;50;Piedmont;Barolo;Rattalino
111223;Italy;Villero;88;77;Piedmont;Barolo;Boroli
111225;Italy;Anna;90;30;Northeastern Italy;Alto Adige;Tiefenbrunner
111230;Italy;Mantele;90;27;Northeastern Italy;Alto Adige;Nals Margreid
111231;Italy;Riserva;89;15;Northeastern Italy;Trentino;Mezzacorona
111238;Italy;Brolettino;89;48;Lombardy;Lugana;Cà dei Frati
111239;Italy;Campaner;89;29;Northeastern Italy;Alto Adige;Caldaro
111241;Italy;I Sodi di San Niccolò;89;70;Tuscany;Toscana;Castellare di Castellina
111253;Italy;La Togata;93;72;Tuscany;Brunello di Montalcino;Tenuta Carlina
111254;Italy;Riserva;93;80;Tuscany;Brunello di Montalcino;Terralsole
111259;Italy;Vigna Manapetra;93;48;Tuscany;Brunello di Montalcino;Fattoria La Lecciaia
111262;Italy;Gualto Riserva;93;90;Tuscany;Brunello di Montalcino;Camigliano
111265;Italy;I Poggiarelli;93;55;Tuscany;Brunello di Montalcino;La Mannella
111266;Italy;Vigna Loreto;93;120;Tuscany;Brunello di Montalcino;Mastrojanni
111271;Italy;Bramante;92;50;Tuscany;Brunello di Montalcino;San Lorenzo
111272;Italy;Riserva;92;80;Tuscany;Brunello di Montalcino;Altesino
111293;Italy;LeccioMoro;86;21;Tuscany;Montecucco;Fattoria La Vialla
111299;Italy;Rigoleto;85;19;Tuscany;Montecucco;Collemassari
111324;Italy;Le Morete;89;25;Veneto;Valpolicella Classico Superiore Ripasso;Manara
111362;Italy;Palazzina;85;35;Piedmont;Barbaresco;Montaribaldi
111380;Italy;Leonardo;84;60;Piedmont;Barolo;Stroppiana
111392;Italy;Torre di Giano;86;14;Central Italy;Torgiano;Lungarotti
111395;Italy;Il Frappato;86;23;Sicily & Sardinia;Vittoria Frappato;Valle dell'Acate
111399;Italy;Nìvuro;86;13;Sicily & Sardinia;Sicilia;Feudo di Santa Tresa
111400;Italy;Altavilla della Corte;86;15;Sicily & Sardinia;Sicilia;Firriato
111420;Italy;Montesco;87;62;Veneto;Colli di Conegliano;Masottina
111425;Italy;Potestà;87;23;Veneto;Piave;Bonotto delle Tezze
111454;Italy;Note di Rosa;81;18;Tuscany;Toscana;Il Valentiano
111458;Italy;Lodolaio Riserva;88;55;Tuscany;Chianti Classico;Castelvecchi
111464;Italy;Riserva;88;25;Tuscany;Chianti Classico;Fattoria di Valiano
111467;Italy;Riserva;88;39;Tuscany;Chianti Classico;Castello di Monastero
111469;Italy;Oro;88;30;Tuscany;Chianti Classico;Cennatoio
111476;Italy;I Bastioni;88;24;Tuscany;Chianti Classico;Collazzi
111477;Italy;Riserva;88;35;Tuscany;Chianti Rufina;Colognole
111480;Italy;Tenuta Il Monte;88;18;Tuscany;Chianti;Fattorie Parri
111481;Italy;Curva del Vescovo;88;45;Tuscany;Chianti Classico;Poggio Borgoni
111510;Italy;Il Poggiale Riserva;92;40;Tuscany;Chianti Classico;Castellare di Castellina
111511;Italy;La Prima Gran Selezione;92;45;Tuscany;Chianti Classico;Castello Vicchiomaggio
111526;Italy;Oro;85;19;Central Italy;Rosso Piceno Superiore;De Angelis
111535;Italy;Curtes;85;13;Central Italy;Falerio;Le Corti dei Farfensi
111536;Italy;Riserva Villa Bonomi;85;35;Central Italy;Conero;Marchetti
111538;Italy;Rosso di Forca;85;17;Central Italy;Rosso Piceno;Centanni Giacomo
111556;Italy;Zarachè;86;16;Central Italy;Trebbiano d'Abruzzo;Pasetti
111575;Italy;Fosarin;90;21;Northeastern Italy;Collio;Ronco dei Tassi
111596;Italy;Val di Suga;90;21;Tuscany;Rosso di Montalcino;Tenimenti Angelini
111607;Italy;Messer Ridolfo Riserva;90;32;Tuscany;Chianti Classico;Cantalici L'Antica Fornace di Ridolfo
111609;Italy;Voliero;90;50;Tuscany;Brunello di Montalcino;Casato1
111618;Italy;Marchese Antinori Riserva;89;35;Tuscany;Chianti Classico;Marchesi Antinori
111624;Italy;Saporoia;89;45;Tuscany;Brunello di Montalcino;Baccinetti
111627;Italy;Collegiata;87;16;Tuscany;Vernaccia di San Gimignano;Sensi
111630;Italy;Palazzina;87;17;Central Italy;Romagna;Tenuta Casali
111639;Italy;di Milazzo;87;28;Sicily & Sardinia;Mamertino;Cantine Russo
111644;Italy;Morale;87;13;Central Italy;Romagna;Morini
111645;Italy;Il Sangiovese;87;21;Central Italy;Romagna;Noelia Ricci
111649;Italy;P. Honorii Bertinoro Riserva;87;25;Central Italy;Romagna;Tenuta La Viola
111650;Italy;Nessuno;87;32;Sicily & Sardinia;Colli del Limbara;Tenute Olbios
111651;Italy;Lona Bona;87;15;Central Italy;Romagna;Trerè
111660;Italy;Asinone;92;60;Tuscany;Vino Nobile di Montepulciano;Poliziano
111663;Italy;Panzano Gran Selezione;92;50;Tuscany;Chianti Classico;Castelli del Grevepesa
111664;Italy;Millenio Gran Selezione;92;45;Tuscany;Chianti Classico;Castello di Cacchiano
111665;Italy;Bruciagna Gran Selezione;92;40;Tuscany;Chianti Classico;Castello La Leccia
111674;Italy;Colonia Gran Selezione;92;115;Tuscany;Chianti Classico;Felsina
111726;Italy;Belvedere Riserva;88;27;Tuscany;Chianti Classico;Querceto di Castellina
111742;Italy;Dicioccatore;88;50;Tuscany;Morellino di Scansano;Fattoria San Felo
111754;Italy;Cerretalto;100;270;Tuscany;Brunello di Montalcino;Casanova di Neri
111779;Italy;Purocaso sui Lieviti;90;20;Veneto;Veneto;Corte Moschina
111783;Italy;Dei Mazzoni;90;40;Piedmont;Ghemme;Tiziano Mazzoni
111825;Italy;Ser Gioveto;91;50;Tuscany;Toscana;Rocca delle Macìe
111826;Italy;Phi Natura Armonia;91;49;Central Italy;Umbria;Tenuta Vitalonga
111833;Italy;Modus;91;25;Tuscany;Toscana;Ruffino
111850;Italy;Regina di Renieri;91;30;Tuscany;Toscana;Renieri
111851;Italy;Riserva di Fizzano;91;25;Tuscany;Chianti Classico;Rocca delle Macìe
111868;Italy;Regaleali;86;12;Sicily & Sardinia;Sicilia;Tasca d'Almerita
111882;Italy;Sallier de la Tour La Monaca;90;30;Sicily & Sardinia;Sicilia;Tasca d'Almerita
111883;Italy;Tenuta Regaleali;90;60;Sicily & Sardinia;Sicilia;Tasca d'Almerita
111884;Italy;Santagostino Baglio Sorìa;90;24;Sicily & Sardinia;Sicilia;Firriato
111886;Italy;Quota 600;90;39;Sicily & Sardinia;Etna;Graci
111890;Italy;Il Drappo;90;40;Sicily & Sardinia;Sicilia;Benanti
111892;Italy;Lu Patri;90;40;Sicily & Sardinia;Sicilia;Baglio del Cristo di Campobello
111893;Italy;Il Musico;90;26;Sicily & Sardinia;Sicilia;Benanti
111895;Italy;Fatagione;90;32;Sicily & Sardinia;Sicilia;Cottanera
111896;Italy;Quater;90;32;Sicily & Sardinia;Sicilia;Firriato
111897;Italy;Pagliatura;88;28;Tuscany;Maremma Toscana;Fattoria di Magliano
111899;Italy;Vigna Manapetra;88;48;Tuscany;Brunello di Montalcino;Fattoria La Lecciaia
111900;Italy;Le Stoppie;88;15;Tuscany;Maremma Toscana;Fattoria San Felo
